ativo_principal;ticker_call;ticker_put;strike;expiracao
RADL3;RADLK21;RADLW21;20,88;18/11/2026
RADL3;RADLL180;RADLX180;17,88;18/12/2025
RADL3;RADLL210;RADLX210;20,88;18/12/2025
RADL3;RADLL230;RADLX230;22,88;18/12/2025
RADL3;RADLC210;RADLO210;20,88;19/03/2026
RADL3;RADLH21;RADLT21;20,88;20/08/2026
RADL3;RADLK210;RADLW210;20,88;20/11/2025
RAIL3;RAILA17;RAILM17;16,19;14/01/2027
RAIL3;RAILH170;RAILT170;16,19;14/08/2025
RAIL3;RAILA170;RAILM170;16,19;15/01/2026
RAIL3;RAILJ17;RAILV17;16,19;15/10/2026
RAIL3;RAILD17;RAILP17;16,19;16/04/2026
RAIL3;RAILG170;RAILS170;16,19;16/07/2026
RAIL3;RAILJ170;RAILV170;16,19;16/10/2025
RAIL3;RAILG110;RAILS110;10,19;17/07/2025
RAIL3;RAILG120;RAILS120;11,19;17/07/2025
RAIL3;RAILG130;RAILS130;12,19;17/07/2025
RAIL3;RAILG140;RAILS140;13,19;17/07/2025
RAIL3;RAILG150;RAILS150;14,19;17/07/2025
RAIL3;RAILG160;RAILS160;15,19;17/07/2025
RAIL3;RAILG17;RAILS17;16,19;17/07/2025
RAIL3;RAILG180;RAILS180;17,19;17/07/2025
RAIL3;RAILG190;RAILS190;18,19;17/07/2025
RAIL3;RAILG200;RAILS200;19,19;17/07/2025
RAIL3;RAILG215;RAILS215;20,69;17/07/2025
RAIL3;RAILG220;RAILS220;21,19;17/07/2025
RAIL3;RAILG230;RAILS230;22,19;17/07/2025
RAIL3;RAILI17;RAILU17;16,19;17/09/2026
RAIL3;RAILL17;RAILX17;16,19;17/12/2026
RAIL3;RAILB169;RAILN169;16,19;18/02/2027
RAIL3;RAILF170;RAILR170;16,19;18/06/2026
RAIL3;RAILK17;RAILW17;16,19;18/11/2026
RAIL3;RAILL170;RAILX170;16,19;18/12/2025
RAIL3;RAILB17;RAILN17;16,19;19/02/2026
RAIL3;RAILC17;RAILO17;16,19;19/03/2026
RAIL3;RAILH17;RAILT17;16,19;20/08/2026
RAIL3;RAILK170;RAILW170;16,19;20/11/2025
RAIZ4;RAIZA20;RAIZM20;2,00;14/01/2027
RAIZ4;RAIZE200;RAIZQ200;2,00;14/05/2026
RAIZ4;RAIZH200;RAIZT200;2,00;14/08/2025
RAIZ4;RAIZA200;RAIZM200;2,00;15/01/2026
RAIZ4;RAIZJ200;RAIZV200;2,00;15/10/2026
RAIZ4;RAIZD200;RAIZP200;2,00;16/04/2026
RAIZ4;RAIZG20;RAIZS20;2,00;16/07/2026
RAIZ4;RAIZJ389;RAIZV389;3,86;16/10/2025
RAIZ4;RAIZG850;RAIZS850;0,85;17/07/2025
RAIZ4;RAIZG195;RAIZS195;1,95;17/07/2025
RAIZ4;RAIZG200;RAIZS200;2,00;17/07/2025
RAIZ4;RAIZG205;RAIZS205;2,05;17/07/2025
RAIZ4;RAIZG285;RAIZS285;2,85;17/07/2025
RAIZ4;RAIZG385;RAIZS385;3,85;17/07/2025
RAIZ4;RAIZG485;RAIZS485;4,85;17/07/2025
RAIZ4;RAIZG580;RAIZS580;5,80;17/07/2025
RAIZ4;RAIZG680;RAIZS680;6,80;17/07/2025
RAIZ4;RAIZG780;RAIZS780;7,80;17/07/2025
RAIZ4;RAIZI20;RAIZU20;2,00;17/09/2026
RAIZ4;RAIZL20;RAIZX20;2,00;17/12/2026
RAIZ4;RAIZB20;RAIZN20;2,00;18/02/2027
RAIZ4;RAIZB250;RAIZN250;2,50;18/02/2027
RAIZ4;RAIZB300;RAIZN300;3,00;18/02/2027
RAIZ4;RAIZB350;RAIZN350;3,50;18/02/2027
RAIZ4;RAIZF200;RAIZR200;2,00;18/06/2026
RAIZ4;RAIZI200;RAIZU200;2,00;18/09/2025
RAIZ4;RAIZK20;RAIZW20;2,00;18/11/2026
RAIZ4;RAIZL200;RAIZX200;2,00;18/12/2025
RAIZ4;RAIZB200;RAIZN200;2,00;19/02/2026
RAIZ4;RAIZB460;RAIZN460;4,60;19/02/2026
RAIZ4;RAIZC200;RAIZO200;2,00;19/03/2026
RAIZ4;RAIZH20;RAIZT20;2,00;20/08/2026
RAIZ4;RAIZK200;RAIZW200;2,00;20/11/2025
RANI3;RANIA70;RANIM70;6,43;14/01/2027
RANI3;RANIA120;RANIM120;11,43;14/01/2027
RANI3;RANIE70;RANIQ70;6,43;14/05/2026
RANI3;RANIH680;RANIT680;6,23;14/08/2025
RANI3;RANIH790;RANIT790;7,33;14/08/2025
RANI3;RANIJ70;RANIV70;6,43;15/10/2026
RANI3;RANID700;RANIP700;6,43;16/04/2026
RANI3;RANIG700;RANIS700;6,43;16/07/2026
RANI3;RANIJ700;RANIV700;6,43;16/10/2025
RANI3;RANIG756;RANIS756;7,18;17/07/2025
RANI3;RANIG780;RANIS780;7,19;17/07/2025
RANI3;RANIG766;RANIS766;7,28;17/07/2025
RANI3;RANIG786;RANIS786;7,48;17/07/2025
RANI3;RANIG796;RANIS796;7,58;17/07/2025
RANI3;RANII70;RANIU70;6,43;17/09/2026
RANI3;RANIL700;RANIX700;6,43;17/12/2026
RANI3;RANIL130;RANIX130;12,43;17/12/2026
RANI3;RANIB699;RANIN699;6,43;18/02/2027
RANI3;RANIB120;RANIN120;11,43;18/02/2027
RANI3;RANIB130;RANIN130;12,43;18/02/2027
RANI3;RANIF70;RANIR70;6,43;18/06/2026
RANI3;RANII700;RANIU700;6,43;18/09/2025
RANI3;RANIK70;RANIW70;6,43;18/11/2026
RANI3;RANIK120;RANIW120;11,43;18/11/2026
RANI3;RANIK130;RANIW130;12,43;18/11/2026
RANI3;RANIL11;RANIX11;10,57;18/12/2025
RANI3;RANIB70;RANIN70;6,43;19/02/2026
RANI3;RANIC700;RANIO700;6,43;19/03/2026
RANI3;RANIH750;RANIT750;6,89;20/08/2026
RANI3;RANIK700;RANIW700;6,43;20/11/2025
RAPT4;RAPTA90;RAPTM90;8,95;14/01/2027
RAPT4;RAPTE900;RAPTQ900;8,95;14/05/2026
RAPT4;RAPTH900;RAPTT900;8,95;14/08/2025
RAPT4;RAPTA900;RAPTM900;8,95;15/01/2026
RAPT4;RAPTJ90;RAPTV90;8,95;15/10/2026
RAPT4;RAPTD900;RAPTP900;8,95;16/04/2026
RAPT4;RAPTG90;RAPTS90;8,95;16/07/2026
RAPT4;RAPTJ900;RAPTV900;8,95;16/10/2025
RAPT4;RAPTG890;RAPTS890;8,85;17/07/2025
RAPT4;RAPTG900;RAPTS900;8,95;17/07/2025
RAPT4;RAPTG910;RAPTS910;9,05;17/07/2025
RAPT4;RAPTI90;RAPTU90;8,95;17/09/2026
RAPT4;RAPTL900;RAPTX900;8,95;17/12/2026
RAPT4;RAPTB899;RAPTN899;8,95;18/02/2027
RAPT4;RAPTF900;RAPTR900;8,95;18/06/2026
RAPT4;RAPTI900;RAPTU900;8,95;18/09/2025
RAPT4;RAPTK90;RAPTW90;8,95;18/11/2026
RAPT4;RAPTL149;RAPTX149;14,23;18/12/2025
RAPT4;RAPTL184;RAPTX184;17,73;18/12/2025
RAPT4;RAPTL214;RAPTX214;20,73;18/12/2025
RAPT4;RAPTL259;RAPTX259;25,23;18/12/2025
RAPT4;RAPTB90;RAPTN90;8,95;19/02/2026
RAPT4;RAPTC900;RAPTO900;8,95;19/03/2026
RAPT4;RAPTH90;RAPTT90;8,95;20/08/2026
RAPT4;RAPTK900;RAPTW900;8,95;20/11/2025
RDOR3;RDORA28;RDORM28;27,68;14/01/2027
RDOR3;RDORE280;RDORQ280;27,68;14/05/2026
RDOR3;RDORH255;RDORT255;24,88;14/08/2025
RDOR3;RDORH260;RDORT260;25,38;14/08/2025
RDOR3;RDORA280;RDORM280;27,68;15/01/2026
RDOR3;RDORJ28;RDORV28;27,68;15/10/2026
RDOR3;RDORD28;RDORP28;27,68;16/04/2026
RDOR3;RDORG28;RDORS28;27,68;16/07/2026
RDOR3;RDORJ280;RDORV280;27,68;16/10/2025
RDOR3;RDORG222;RDORS222;21,93;17/07/2025
RDOR3;RDORG232;RDORS232;22,93;17/07/2025
RDOR3;RDORG242;RDORS242;23,93;17/07/2025
RDOR3;RDORG252;RDORS252;24,93;17/07/2025
RDOR3;RDORG262;RDORS262;25,93;17/07/2025
RDOR3;RDORG272;RDORS272;26,93;17/07/2025
RDOR3;RDORG275;RDORS275;27,18;17/07/2025
RDOR3;RDORG277;RDORS277;27,43;17/07/2025
RDOR3;RDORG280;RDORS280;27,68;17/07/2025
RDOR3;RDORG282;RDORS282;27,93;17/07/2025
RDOR3;RDORG285;RDORS285;28,18;17/07/2025
RDOR3;RDORG287;RDORS287;28,43;17/07/2025
RDOR3;RDORG297;RDORS297;29,43;17/07/2025
RDOR3;RDORG302;RDORS302;29,93;17/07/2025
RDOR3;RDORG312;RDORS312;30,93;17/07/2025
RDOR3;RDORG322;RDORS322;31,93;17/07/2025
RDOR3;RDORG332;RDORS332;32,93;17/07/2025
RDOR3;RDORG342;RDORS342;33,93;17/07/2025
RDOR3;RDORI280;RDORU280;27,68;17/09/2026
RDOR3;RDORL280;RDORX280;27,68;17/12/2026
RDOR3;RDORB279;RDORN279;27,68;18/02/2027
RDOR3;RDORF280;RDORR280;27,68;18/06/2026
RDOR3;RDORI252;RDORU252;24,88;18/09/2025
RDOR3;RDORK280;RDORW280;27,68;18/11/2026
RDOR3;RDORL397;RDORX397;39,38;18/12/2025
RDOR3;RDORL407;RDORX407;40,38;18/12/2025
RDOR3;RDORL450;RDORX450;44,38;18/12/2025
RDOR3;RDORB28;RDORN28;27,68;19/02/2026
RDOR3;RDORC28;RDORO28;27,68;19/03/2026
RDOR3;RDORH245;RDORT245;23,88;20/08/2026
RDOR3;RDORH250;RDORT250;24,38;20/08/2026
RDOR3;RDORK381;RDORW381;37,09;20/11/2025
RECV3;RECVA16;RECVM16;15,23;14/01/2027
RECV3;RECVE160;RECVQ160;15,23;14/05/2026
RECV3;RECVH160;RECVT160;15,23;14/08/2025
RECV3;RECVA160;RECVM160;15,23;15/01/2026
RECV3;RECVJ16;RECVV16;15,23;15/10/2026
RECV3;RECVD160;RECVP160;15,23;16/04/2026
RECV3;RECVG16;RECVS16;15,23;16/07/2026
RECV3;RECVJ160;RECVV160;15,23;16/10/2025
RECV3;RECVG155;RECVS155;14,73;17/07/2025
RECV3;RECVG157;RECVS157;14,98;17/07/2025
RECV3;RECVG160;RECVS160;15,23;17/07/2025
RECV3;RECVG162;RECVS162;15,48;17/07/2025
RECV3;RECVG165;RECVS165;15,73;17/07/2025
RECV3;RECVG180;RECVS180;17,23;17/07/2025
RECV3;RECVI16;RECVU16;15,23;17/09/2026
RECV3;RECVL160;RECVX160;15,23;17/12/2026
RECV3;RECVB16;RECVN16;15,23;18/02/2027
RECV3;RECVF140;RECVR140;13,23;18/06/2026
RECV3;RECVF160;RECVR160;15,23;18/06/2026
RECV3;RECVF180;RECVR180;17,23;18/06/2026
RECV3;RECVI160;RECVU160;15,23;18/09/2025
RECV3;RECVK16;RECVW16;15,23;18/11/2026
RECV3;RECVL250;RECVX250;21,69;18/12/2025
RECV3;RECVL28;RECVX28;24,69;18/12/2025
RECV3;RECVL355;RECVX355;32,19;18/12/2025
RECV3;RECVB160;RECVN160;15,23;19/02/2026
RECV3;RECVC16;RECVO16;15,23;19/03/2026
RECV3;RECVH16;RECVT16;15,23;20/08/2026
RECV3;RECVK160;RECVW160;15,23;20/11/2025
RENT3;RENTA30;RENTM30;29,61;14/01/2027
RENT3;RENTA300;RENTM300;29,61;15/01/2026
RENT3;RENTB300;RENTN300;29,61;18/02/2027
RENT3;RENTB40;RENTN40;39,01;19/02/2026
RENT3;RENTB430;RENTN430;41,51;19/02/2026
RENT3;RENTB43;RENTN43;42,01;19/02/2026
RENT3;RENTC300;RENTO300;29,61;19/03/2026
RIOT9;RIOTA36;RIOTM36;354,66;14/01/2027
RIOT9;RIOTE367;RIOTQ367;354,66;14/05/2026
RIOT9;RIOTH360;RIOTT360;347,66;14/08/2025
RIOT9;RIOTA367;RIOTM367;354,66;15/01/2026
RIOT9;RIOTJ367;RIOTV367;354,66;15/10/2026
RIOT9;RIOTD367;RIOTP367;354,66;16/04/2026
RIOT9;RIOTG367;RIOTS367;354,66;16/07/2026
RIOT9;RIOTJ360;RIOTV360;347,66;16/10/2025
RIOT9;RIOTG360;RIOTS360;347,66;17/07/2025
RIOT9;RIOTI367;RIOTU367;354,66;17/09/2026
RIOT9;RIOTL367;RIOTX367;354,66;17/12/2026
RIOT9;RIOTB36;RIOTN36;354,66;18/02/2027
RIOT9;RIOTF367;RIOTR367;354,66;18/06/2026
RIOT9;RIOTI360;RIOTU360;347,66;18/09/2025
RIOT9;RIOTK367;RIOTW367;354,66;18/11/2026
RIOT9;RIOTL360;RIOTX360;347,66;18/12/2025
RIOT9;RIOTB367;RIOTN367;354,66;19/02/2026
RIOT9;RIOTC367;RIOTO367;354,66;19/03/2026
RIOT9;RIOTH367;RIOTT367;354,66;20/08/2026
RIOT9;RIOTK360;RIOTW360;347,66;20/11/2025
ROMI3;ROMIA90;ROMIM90;8,70;14/01/2027
ROMI3;ROMIA140;ROMIM140;13,70;14/01/2027
ROMI3;ROMIA150;ROMIM150;14,70;14/01/2027
ROMI3;ROMIE90;ROMIQ90;8,70;14/05/2026
ROMI3;ROMIH900;ROMIT900;8,70;14/08/2025
ROMI3;ROMIA900;ROMIM900;8,70;15/01/2026
ROMI3;ROMIJ90;ROMIV90;8,70;15/10/2026
ROMI3;ROMID900;ROMIP900;8,70;16/04/2026
ROMI3;ROMIG90;ROMIS90;8,70;16/07/2026
ROMI3;ROMIJ900;ROMIV900;8,70;16/10/2025
ROMI3;ROMIG900;ROMIS900;8,70;17/07/2025
ROMI3;ROMII90;ROMIU90;8,70;17/09/2026
ROMI3;ROMIL90;ROMIX90;8,70;17/12/2026
ROMI3;ROMIL140;ROMIX140;13,70;17/12/2026
ROMI3;ROMIL150;ROMIX150;14,70;17/12/2026
ROMI3;ROMIB90;ROMIN90;8,70;18/02/2027
ROMI3;ROMIB140;ROMIN140;13,70;18/02/2027
ROMI3;ROMIB150;ROMIN150;14,70;18/02/2027
ROMI3;ROMIF90;ROMIR90;8,70;18/06/2026
ROMI3;ROMIK90;ROMIW90;8,70;18/11/2026
ROMI3;ROMIK140;ROMIW140;13,70;18/11/2026
ROMI3;ROMIK150;ROMIW150;14,70;18/11/2026
ROMI3;ROMIL900;ROMIX900;8,70;18/12/2025
ROMI3;ROMIB900;ROMIN900;8,70;19/02/2026
ROMI3;ROMIC90;ROMIO90;8,70;19/03/2026
ROMI3;ROMIH90;ROMIT90;8,70;20/08/2026
ROMI3;ROMIK900;ROMIW900;8,70;20/11/2025
ROXO9;ROXOA12;ROXOM12;12,00;14/01/2027
ROXO9;ROXOE120;ROXOQ120;12,00;14/05/2026
ROXO9;ROXOH120;ROXOT120;12,00;14/08/2025
ROXO9;ROXOA120;ROXOM120;12,00;15/01/2026
ROXO9;ROXOJ12;ROXOV12;12,00;15/10/2026
ROXO9;ROXOD120;ROXOP120;12,00;16/04/2026
ROXO9;ROXOG12;ROXOS12;12,00;16/07/2026
ROXO9;ROXOJ120;ROXOV120;12,00;16/10/2025
ROXO9;ROXOG120;ROXOS120;12,00;17/07/2025
ROXO9;ROXOI120;ROXOU120;12,00;17/09/2026
ROXO9;ROXOL12;ROXOX12;12,00;17/12/2026
ROXO9;ROXOB120;ROXON120;12,00;18/02/2027
ROXO9;ROXOF120;ROXOR120;12,00;18/06/2026
ROXO9;ROXOI950;ROXOU950;9,50;18/09/2025
ROXO9;ROXOK12;ROXOW12;12,00;18/11/2026
ROXO9;ROXOL120;ROXOX120;12,00;18/12/2025
ROXO9;ROXOB100;ROXON100;10,00;19/02/2026
ROXO9;ROXOC12;ROXOO12;12,00;19/03/2026
ROXO9;ROXOH12;ROXOT12;12,00;20/08/2026
ROXO9;ROXOK120;ROXOW120;12,00;20/11/2025
SANB9;SANBA25;SANBM25;24,66;14/01/2027
SANB9;SANBE25;SANBQ25;24,66;14/05/2026
SANB9;SANBH250;SANBT250;24,66;14/08/2025
SANB9;SANBA250;SANBM250;24,66;15/01/2026
SANB9;SANBJ25;SANBV25;24,66;15/10/2026
SANB9;SANBD25;SANBP25;24,66;16/04/2026
SANB9;SANBG250;SANBS250;24,66;16/07/2026
SANB9;SANBJ250;SANBV250;24,66;16/10/2025
SANB9;SANBG230;SANBS230;21,97;17/07/2025
SANB9;SANBG258;SANBS258;25,47;17/07/2025
SANB9;SANBG268;SANBS268;26,47;17/07/2025
SANB9;SANBG278;SANBS278;27,47;17/07/2025
SANB9;SANBI23;SANBU23;21,97;17/09/2026
SANB9;SANBL250;SANBX250;24,66;17/12/2026
SANB9;SANBB249;SANBN249;24,66;18/02/2027
SANB9;SANBF25;SANBR25;24,66;18/06/2026
SANB9;SANBI250;SANBU250;24,66;18/09/2025
SANB9;SANBK25;SANBW25;24,66;18/11/2026
SANB9;SANBL293;SANBX293;28,27;18/12/2025
SANB9;SANBL312;SANBX312;30,17;18/12/2025
SANB9;SANBB25;SANBN25;24,66;19/02/2026
SANB9;SANBC230;SANBO230;21,97;19/03/2026
SANB9;SANBH365;SANBT365;35,47;20/08/2026
SANB9;SANBK250;SANBW250;24,66;20/11/2025
SAPR9;SAPRA25;SAPRM25;25,00;14/01/2027
SAPR9;SAPRE250;SAPRQ250;25,00;14/05/2026
SAPR9;SAPRH200;SAPRT200;19,32;14/08/2025
SAPR9;SAPRA250;SAPRM250;25,00;15/01/2026
SAPR9;SAPRJ250;SAPRV250;25,00;15/10/2026
SAPR9;SAPRD268;SAPRP268;26,18;16/04/2026
SAPR9;SAPRD340;SAPRP340;32,68;16/04/2026
SAPR9;SAPRG250;SAPRS250;25,00;16/07/2026
SAPR9;SAPRJ29;SAPRV29;28,37;16/10/2025
SAPR9;SAPRG308;SAPRS308;30,82;17/07/2025
SAPR9;SAPRG310;SAPRS310;31,07;17/07/2025
SAPR9;SAPRG320;SAPRS320;31,32;17/07/2025
SAPR9;SAPRG315;SAPRS315;31,57;17/07/2025
SAPR9;SAPRG325;SAPRS325;31,82;17/07/2025
SAPR9;SAPRG330;SAPRS330;32,32;17/07/2025
SAPR9;SAPRG335;SAPRS335;32,82;17/07/2025
SAPR9;SAPRG340;SAPRS340;33,32;17/07/2025
SAPR9;SAPRG345;SAPRS345;33,82;17/07/2025
SAPR9;SAPRG350;SAPRS350;34,32;17/07/2025
SAPR9;SAPRL250;SAPRX250;25,00;17/12/2026
SAPR9;SAPRB249;SAPRN249;25,00;18/02/2027
SAPR9;SAPRF250;SAPRR250;25,00;18/06/2026
SAPR9;SAPRI250;SAPRU250;25,00;18/09/2025
SAPR9;SAPRK25;SAPRW25;25,00;18/11/2026
SAPR9;SAPRL201;SAPRX201;19,48;18/12/2025
SAPR9;SAPRB25;SAPRN25;25,00;19/02/2026
SAPR9;SAPRC250;SAPRO250;25,00;19/03/2026
SAPR9;SAPRH375;SAPRT375;36,82;20/08/2026
SAPR9;SAPRK250;SAPRW250;25,00;20/11/2025
SBFG3;SBFGA900;SBFGM900;8,45;14/01/2027
SBFG3;SBFGA100;SBFGM100;9,45;14/01/2027
SBFG3;SBFGA11;SBFGM11;10,45;14/01/2027
SBFG3;SBFGE11;SBFGQ11;10,45;14/05/2026
SBFG3;SBFGH110;SBFGT110;10,28;14/08/2025
SBFG3;SBFGA110;SBFGM110;10,45;15/01/2026
SBFG3;SBFGJ11;SBFGV11;10,45;15/10/2026
SBFG3;SBFGD11;SBFGP11;10,45;16/04/2026
SBFG3;SBFGG11;SBFGS11;10,45;16/07/2026
SBFG3;SBFGJ110;SBFGV110;10,45;16/10/2025
SBFG3;SBFGG110;SBFGS110;10,45;17/07/2025
SBFG3;SBFGI11;SBFGU11;10,45;17/09/2026
SBFG3;SBFGL600;SBFGX600;5,45;17/12/2026
SBFG3;SBFGL80;SBFGX80;7,45;17/12/2026
SBFG3;SBFGL900;SBFGX900;8,45;17/12/2026
SBFG3;SBFGL110;SBFGX110;10,45;17/12/2026
SBFG3;SBFGB100;SBFGN100;9,45;18/02/2027
SBFG3;SBFGB109;SBFGN109;10,45;18/02/2027
SBFG3;SBFGF800;SBFGR800;7,45;18/06/2026
SBFG3;SBFGF187;SBFGR187;18,20;18/06/2026
SBFG3;SBFGF190;SBFGR190;18,45;18/06/2026
SBFG3;SBFGI110;SBFGU110;10,45;18/09/2025
SBFG3;SBFGK600;SBFGW600;5,45;18/11/2026
SBFG3;SBFGK800;SBFGW800;7,45;18/11/2026
SBFG3;SBFGK900;SBFGW900;8,45;18/11/2026
SBFG3;SBFGK100;SBFGW100;9,45;18/11/2026
SBFG3;SBFGK11;SBFGW11;10,45;18/11/2026
SBFG3;SBFGL170;SBFGX170;16,45;18/12/2025
SBFG3;SBFGL172;SBFGX172;16,70;18/12/2025
SBFG3;SBFGL175;SBFGX175;16,95;18/12/2025
SBFG3;SBFGL177;SBFGX177;17,20;18/12/2025
SBFG3;SBFGL180;SBFGX180;17,45;18/12/2025
SBFG3;SBFGB11;SBFGN11;10,45;19/02/2026
SBFG3;SBFGC11;SBFGO11;10,45;19/03/2026
SBFG3;SBFGH11;SBFGT11;10,45;20/08/2026
SBFG3;SBFGK110;SBFGW110;10,45;20/11/2025
SBSP3;SBSPA93;SBSPM93;89,67;14/01/2027
SBSP3;SBSPE125;SBSPQ125;121,67;14/05/2026
SBSP3;SBSPE130;SBSPQ130;126,67;14/05/2026
SBSP3;SBSPE135;SBSPQ135;131,67;14/05/2026
SBSP3;SBSPH900;SBSPT900;86,67;14/08/2025
SBSP3;SBSPH945;SBSPT945;91,17;14/08/2025
SBSP3;SBSPH122;SBSPT122;118,67;14/08/2025
SBSP3;SBSPA930;SBSPM930;89,67;15/01/2026
SBSP3;SBSPJ93;SBSPV93;89,67;15/10/2026
SBSP3;SBSPD980;SBSPP980;94,67;16/04/2026
SBSP3;SBSPD110;SBSPP110;106,67;16/04/2026
SBSP3;SBSPD120;SBSPP120;116,67;16/04/2026
SBSP3;SBSPG93;SBSPS93;89,67;16/07/2026
SBSP3;SBSPJ930;SBSPV930;89,67;16/10/2025
SBSP3;SBSPG885;SBSPS885;85,17;17/07/2025
SBSP3;SBSPG925;SBSPS925;89,17;17/07/2025
SBSP3;SBSPG930;SBSPS930;89,67;17/07/2025
SBSP3;SBSPG935;SBSPS935;90,17;17/07/2025
SBSP3;SBSPG945;SBSPS945;91,17;17/07/2025
SBSP3;SBSPG955;SBSPS955;92,17;17/07/2025
SBSP3;SBSPG965;SBSPS965;93,17;17/07/2025
SBSP3;SBSPG975;SBSPS975;94,17;17/07/2025
SBSP3;SBSPG985;SBSPS985;95,17;17/07/2025
SBSP3;SBSPG995;SBSPS995;96,17;17/07/2025
SBSP3;SBSPG100;SBSPS100;96,67;17/07/2025
SBSP3;SBSPG102;SBSPS102;98,67;17/07/2025
SBSP3;SBSPG104;SBSPS104;100,67;17/07/2025
SBSP3;SBSPI93;SBSPU93;89,67;17/09/2026
SBSP3;SBSPL930;SBSPX930;89,67;17/12/2026
SBSP3;SBSPB93;SBSPN93;89,67;18/02/2027
SBSP3;SBSPF410;SBSPR410;37,67;18/06/2026
SBSP3;SBSPF125;SBSPR125;121,67;18/06/2026
SBSP3;SBSPF130;SBSPR130;126,67;18/06/2026
SBSP3;SBSPF135;SBSPR135;131,67;18/06/2026
SBSP3;SBSPI930;SBSPU930;89,67;18/09/2025
SBSP3;SBSPK93;SBSPW93;89,67;18/11/2026
SBSP3;SBSPL410;SBSPX410;37,67;18/12/2025
SBSP3;SBSPB980;SBSPN980;94,67;19/02/2026
SBSP3;SBSPB100;SBSPN100;96,67;19/02/2026
SBSP3;SBSPB110;SBSPN110;106,67;19/02/2026
SBSP3;SBSPB120;SBSPN120;116,67;19/02/2026
SBSP3;SBSPC935;SBSPO935;88,95;19/03/2026
SBSP3;SBSPC100;SBSPO100;95,45;19/03/2026
SBSP3;SBSPC110;SBSPO110;105,45;19/03/2026
SBSP3;SBSPH930;SBSPT930;89,67;20/08/2026
SBSP3;SBSPK930;SBSPW930;89,67;20/11/2025
SEER3;SEERA50;SEERM50;4,85;14/01/2027
SEER3;SEERA600;SEERM600;5,85;14/01/2027
SEER3;SEERA700;SEERM700;6,85;14/01/2027
SEER3;SEERE50;SEERQ50;4,85;14/05/2026
SEER3;SEERH500;SEERT500;4,85;14/08/2025
SEER3;SEERA500;SEERM500;4,85;15/01/2026
SEER3;SEERJ50;SEERV50;4,85;15/10/2026
SEER3;SEERD500;SEERP500;4,85;16/04/2026
SEER3;SEERG50;SEERS50;4,85;16/07/2026
SEER3;SEERJ500;SEERV500;4,85;16/10/2025
SEER3;SEERG500;SEERS500;4,85;17/07/2025
SEER3;SEERI50;SEERU50;4,85;17/09/2026
SEER3;SEERL50;SEERX50;4,85;17/12/2026
SEER3;SEERL600;SEERX600;5,85;17/12/2026
SEER3;SEERL700;SEERX700;6,85;17/12/2026
SEER3;SEERB499;SEERN499;4,85;18/02/2027
SEER3;SEERB600;SEERN600;5,85;18/02/2027
SEER3;SEERB700;SEERN700;6,85;18/02/2027
SEER3;SEERF50;SEERR50;4,85;18/06/2026
SEER3;SEERI500;SEERU500;4,85;18/09/2025
SEER3;SEERK50;SEERW50;4,85;18/11/2026
SEER3;SEERK600;SEERW600;5,85;18/11/2026
SEER3;SEERK700;SEERW700;6,85;18/11/2026
SEER3;SEERL500;SEERX500;4,85;18/12/2025
SEER3;SEERB50;SEERN50;4,85;19/02/2026
SEER3;SEERC50;SEERO50;4,85;19/03/2026
SEER3;SEERH50;SEERT50;4,85;20/08/2026
SEER3;SEERK500;SEERW500;4,85;20/11/2025
SIMH3;SIMHA30;SIMHM30;2,93;14/01/2027
SIMH3;SIMHE510;SIMHQ510;5,03;14/05/2026
SIMH3;SIMHE520;SIMHQ520;5,13;14/05/2026
SIMH3;SIMHE530;SIMHQ530;5,23;14/05/2026
SIMH3;SIMHE540;SIMHQ540;5,33;14/05/2026
SIMH3;SIMHE55;SIMHQ55;5,43;14/05/2026
SIMH3;SIMHE740;SIMHQ740;7,33;14/05/2026
SIMH3;SIMHA300;SIMHM300;2,93;15/01/2026
SIMH3;SIMHJ510;SIMHV510;5,03;15/10/2026
SIMH3;SIMHJ52;SIMHV52;5,13;15/10/2026
SIMH3;SIMHJ530;SIMHV530;5,23;15/10/2026
SIMH3;SIMHJ540;SIMHV540;5,33;15/10/2026
SIMH3;SIMHJ550;SIMHV550;5,43;15/10/2026
SIMH3;SIMHJ710;SIMHV710;7,03;15/10/2026
SIMH3;SIMHJ720;SIMHV720;7,13;15/10/2026
SIMH3;SIMHJ730;SIMHV730;7,23;15/10/2026
SIMH3;SIMHJ740;SIMHV740;7,33;15/10/2026
SIMH3;SIMHD300;SIMHP300;2,93;16/04/2026
SIMH3;SIMHG510;SIMHS510;5,03;16/07/2026
SIMH3;SIMHG520;SIMHS520;5,13;16/07/2026
SIMH3;SIMHG530;SIMHS530;5,23;16/07/2026
SIMH3;SIMHG540;SIMHS540;5,33;16/07/2026
SIMH3;SIMHG550;SIMHS550;5,43;16/07/2026
SIMH3;SIMHG710;SIMHS710;7,03;16/07/2026
SIMH3;SIMHG720;SIMHS720;7,13;16/07/2026
SIMH3;SIMHG730;SIMHS730;7,23;16/07/2026
SIMH3;SIMHG740;SIMHS740;7,33;16/07/2026
SIMH3;SIMHJ300;SIMHV300;2,93;16/10/2025
SIMH3;SIMHJ330;SIMHV330;3,23;16/10/2025
SIMH3;SIMHG330;SIMHS330;3,23;17/07/2025
SIMH3;SIMHG335;SIMHS335;3,28;17/07/2025
SIMH3;SIMHG340;SIMHS340;3,33;17/07/2025
